NumDots,NumNumericChars,SubdomainLevel,RandomString,UrlLength,QueryLength,PathLevel,NumDashInHostname,HostnameLength,NumDash,NumQueryComponents,HttpsInHostname,IpAddress,NumUnderscore,Label
2,16,3,0,57,0,5,0,26,0,0,0,0,0,1
2,0,3,0,32,0,3,0,14,0,0,0,0,0,1
2,0,3,0,18,0,3,0,11,0,0,0,0,0,1
1,0,2,0,47,0,6,0,22,0,0,0,0,0,1
2,57,3,0,98,44,2,0,32,0,1,0,0,0,1
4,39,5,1,120,0,5,5,45,5,0,0,0,1,1
3,8,2,0,53,11,4,0,5,0,1,0,0,0,1
3,45,4,1,70,0,6,0,12,0,0,0,1,0,1
2,17,3,1,92,14,5,0,22,1,1,0,0,1,1
2,1,3,0,33,0,3,0,13,0,0,0,0,0,1
8,2,9,0,68,0,3,1,62,1,0,0,0,0,1
2,87,3,1,220,139,5,1,27,3,2,0,0,1,1
2,1,3,0,23,0,2,0,22,0,0,0,0,0,1
2,22,3,0,190,174,2,0,14,4,1,0,0,1,1
2,0,3,0,24,0,2,0,13,0,0,0,0,0,1
2,2,3,0,33,0,4,0,14,0,0,0,0,0,1
2,0,3,0,15,0,2,0,14,0,0,0,0,0,1
7,2,7,0,53,14,2,1,37,1,0,0,0,0,1
14,110,15,1,291,152,3,1,15,2,2,0,0,1,1
4,41,5,1,190,59,7,1,14,1,1,0,0,0,1
2,3,3,0,33,0,2,0,22,0,0,0,0,0,1
2,0,3,0,55,0,9,0,11,0,0,0,0,0,1
12,14,13,0,223,0,3,0,201,0,0,0,0,0,1
3,0,3,0,62,28,3,0,20,0,1,0,0,0,1
3,1,4,0,46,0,5,0,13,0,0,0,0,0,1
5,4,6,0,54,0,2,0,53,0,0,0,0,0,1
11,41,12,1,121,0,3,0,113,0,0,0,0,0,1
3,3,4,0,37,0,3,0,19,0,0,0,0,0,1
2,1,3,0,55,0,4,1,24,1,0,0,0,0,1
13,53,14,1,137,0,3,0,127,0,0,0,0,0,1
1,2,2,0,18,0,3,0,10,0,0,0,0,0,1
1,0,2,0,14,0,2,0,13,0,0,0,0,0,1
2,0,3,0,32,0,3,1,14,1,0,0,0,0,1
3,0,4,0,46,0,3,0,28,0,0,0,0,0,1
2,0,3,0,57,0,4,0,25,0,0,0,0,0,1
2,19,3,0,45,0,5,0,16,0,0,0,0,0,1
6,1,7,0,64,12,3,0,45,0,1,0,0,0,1
2,0,3,0,23,0,2,0,22,0,0,0,0,0,1
2,4,3,0,79,42,3,0,15,0,1,0,0,0,1
4,0,5,0,77,0,3,1,30,1,0,0,0,1,1
4,0,5,0,48,0,4,1,22,1,0,0,0,0,1
4,4,5,0,48,4,3,0,24,0,0,0,0,0,1
3,0,4,0,45,0,4,0,23,0,0,0,0,0,1
3,0,4,0,39,0,4,0,24,0,0,0,0,0,1
2,8,3,0,104,0,11,0,14,0,0,0,0,2,1
1,3,2,0,22,0,2,0,13,0,0,0,0,0,1
2,0,3,0,38,0,3,0,17,0,0,0,0,1,1
4,20,5,1,141,0,8,8,16,8,0,0,0,1,1
2,12,3,0,32,0,2,0,31,0,0,0,0,0,1
3,0,4,0,33,0,3,0,20,0,0,0,0,0,1
1,1,2,0,27,0,3,1,17,1,0,0,0,0,1
2,27,3,1,72,0,7,0,14,0,0,0,0,0,1
1,0,2,0,24,0,4,0,12,0,0,0,0,0,1
2,1,3,0,19,0,3,0,13,0,0,0,0,0,1
2,0,3,0,48,0,4,1,14,1,0,0,0,0,1
2,81,3,1,194,152,5,0,13,1,2,0,0,1,1
2,24,3,1,92,14,5,0,22,1,1,0,0,1,1
2,2,3,0,41,0,4,0,17,0,0,0,0,0,1
2,1,3,0,51,0,4,0,10,0,0,0,0,3,1
5,1,2,0,79,60,3,1,14,1,1,0,0,0,1
4,17,5,1,121,0,10,2,15,2,0,0,0,0,1
8,8,9,0,56,0,2,2,55,2,0,0,0,0,1
2,0,3,0,30,0,3,0,15,0,0,0,0,0,1
2,3,3,0,25,7,2,0,16,0,1,0,0,0,1
2,0,3,0,29,0,3,0,14,0,0,0,0,0,1
1,17,2,1,55,0,4,0,16,0,0,0,0,0,1
3,0,4,0,37,0,3,0,12,0,0,0,0,0,1
6,14,7,0,92,36,6,1,36,1,2,0,0,3,1
3,12,3,0,122,33,9,3,16,3,1,0,0,0,1
8,2,5,0,106,75,3,0,16,1,2,0,0,0,1
2,39,3,1,148,100,4,0,22,0,2,0,0,1,1
1,0,2,0,19,0,2,0,18,0,0,0,0,0,1
4,83,5,1,197,153,4,0,15,0,2,0,0,1,1
1,0,2,0,26,0,4,1,13,1,0,0,0,0,1
2,1,3,0,45,0,6,0,11,0,0,0,0,0,1
5,1,4,0,65,36,3,0,15,0,1,0,0,0,1
6,0,7,0,41,0,2,0,40,0,0,0,0,0,1
6,8,3,0,117,94,3,0,17,1,2,0,0,0,1
2,24,3,1,72,0,7,0,14,0,0,0,0,0,1
2,0,3,0,29,0,3,0,21,0,0,0,0,0,1
3,0,4,0,72,0,7,0,21,0,0,0,0,0,1
2,0,3,0,42,0,3,0,29,0,0,0,0,0,1
1,23,2,1,60,0,4,0,15,0,0,0,0,0,1
2,0,3,0,53,0,6,0,12,0,0,0,0,0,1
2,1,3,0,86,40,5,2,15,3,1,0,0,3,1
3,0,4,0,42,0,4,0,34,0,0,0,0,0,1
3,1,4,0,40,9,3,0,14,0,1,0,0,0,1
2,10,3,0,42,0,3,0,13,0,0,0,0,0,1
2,0,3,0,52,0,4,0,21,0,0,0,0,0,1
1,0,2,0,25,0,3,1,16,1,0,0,0,0,1
1,65,2,1,141,0,6,0,17,0,0,0,0,1,1
5,3,6,0,73,0,4,0,25,0,0,0,0,0,1
1,0,2,0,28,0,5,0,11,0,0,0,0,0,1
2,3,3,0,99,50,3,0,23,0,1,0,0,0,1
2,3,3,0,24,0,2,0,17,0,0,0,0,0,1
3,47,4,0,371,291,4,4,45,9,3,0,0,4,1
3,0,4,0,37,0,2,1,27,1,0,0,0,0,1
3,0,4,0,56,0,5,0,22,0,0,0,0,0,1
2,43,3,1,112,70,5,1,13,1,1,0,0,0,1
2,0,3,0,54,0,6,0,13,0,0,0,0,1,1
13,18,14,0,104,0,2,0,103,0,0,0,0,0,1
4,29,5,0,123,74,3,1,44,1,2,1,0,1,1
2,0,3,0,33,0,5,1,13,1,0,0,0,0,1
1,5,2,0,18,0,2,0,12,0,0,0,0,0,1
1,0,2,0,39,0,5,1,19,1,0,0,0,0,1
2,0,3,0,33,0,5,0,13,0,0,0,0,0,1
1,20,2,1,94,0,9,0,21,0,0,0,0,0,1
5,2,2,0,86,63,3,0,17,1,1,0,0,0,1
3,0,4,0,37,0,2,0,36,0,0,0,0,0,1
2,27,3,1,73,0,5,0,18,0,0,0,0,0,1
1,24,2,0,60,0,6,1,18,1,0,0,0,0,1
2,3,3,0,33,0,3,0,13,0,0,0,0,0,1
1,3,2,0,24,0,3,0,14,0,0,0,0,0,1
1,2,2,0,31,0,2,0,22,0,0,0,0,0,1
2,1,3,0,67,0,5,1,27,1,0,0,0,0,1
1,0,2,0,19,0,2,0,13,0,0,0,0,0,1
1,0,2,0,41,0,5,0,21,0,0,0,0,0,1
3,23,4,1,98,0,8,1,11,1,0,0,0,0,1
16,84,5,0,284,174,7,4,36,4,3,0,0,0,1
5,34,6,1,158,100,4,1,19,1,2,0,0,4,1
1,0,2,0,47,0,4,4,22,4,0,0,0,0,1
3,1,4,0,52,0,3,2,21,2,0,0,0,0,1
2,3,3,0,28,0,2,0,20,0,0,0,0,0,1
1,2,2,0,26,0,2,0,18,0,0,0,0,0,1
1,0,2,0,19,0,3,0,14,0,0,0,0,0,1
2,0,3,0,33,0,3,0,13,0,0,0,0,0,1
2,0,3,0,33,0,3,1,18,1,0,0,0,0,1
14,59,3,0,284,202,9,3,16,3,3,0,0,0,1
2,4,3,0,134,105,4,0,9,1,1,0,0,6,1
2,0,3,0,37,0,4,0,20,0,0,0,0,0,1
2,0,3,0,27,0,2,2,26,2,0,0,0,0,1
2,2,3,0,25,0,2,0,16,0,0,0,0,0,1
3,1,4,0,46,0,4,0,23,0,0,0,0,0,1
5,1,4,0,64,36,3,0,14,0,1,0,0,0,1
2,6,3,0,52,0,7,1,16,1,0,0,0,0,1
1,4,2,0,16,0,2,0,12,0,0,0,0,0,1
2,3,3,0,29,0,2,1,20,1,0,0,0,0,1
4,1,5,0,50,0,4,1,21,1,0,0,0,0,1
2,0,3,0,47,0,3,2,17,2,0,0,0,0,1
2,25,3,0,181,0,4,4,15,4,0,0,0,1,1
2,0,3,0,52,0,5,2,15,2,0,0,0,0,1
5,5,2,0,74,53,3,0,12,0,1,0,0,0,1
4,2,5,0,67,0,4,0,22,0,0,0,0,0,1
1,0,2,0,26,0,3,0,19,0,0,0,0,0,1
2,7,3,0,28,0,2,0,27,0,0,0,0,0,1
1,3,2,0,21,0,2,0,11,0,0,0,0,0,1
1,1,2,0,37,0,4,0,21,0,0,0,0,0,1
1,18,2,1,60,0,4,0,15,0,0,0,0,0,1
1,21,2,0,99,0,9,1,16,1,0,0,0,0,1
2,24,3,1,72,0,7,0,14,0,0,0,0,0,1
1,0,2,0,26,0,3,0,19,0,0,0,0,0,1
2,4,3,0,91,42,3,0,23,0,1,0,0,0,1
6,1,3,0,77,53,4,0,14,0,1,0,0,0,1
4,20,5,0,42,0,3,0,13,0,0,0,1,0,1
3,12,4,0,50,0,4,0,20,0,0,0,0,0,1
6,0,7,0,46,0,4,0,27,0,0,0,0,0,1
3,17,4,0,124,0,2,0,46,0,0,0,0,0,1
3,48,4,0,197,146,4,1,26,2,3,0,0,4,1
1,1,2,0,16,0,3,0,10,0,0,0,0,0,1
6,10,4,0,120,71,5,0,17,0,2,0,0,0,1
2,0,3,0,33,0,3,1,18,1,0,0,0,0,1
1,1,2,0,22,0,2,0,11,0,0,0,0,0,1
9,121,10,1,273,153,4,1,66,1,2,0,0,1,1
2,1,3,0,27,0,4,0,14,0,0,0,0,0,1
1,2,2,0,24,0,2,0,17,0,0,0,0,0,1
2,2,3,0,26,0,2,0,25,0,0,0,0,0,1
4,0,4,0,78,30,6,0,13,1,1,0,0,0,1
2,0,3,0,29,0,2,0,17,0,0,0,0,0,1
3,1,4,0,38,0,3,0,22,0,0,0,0,0,1
2,1,3,0,31,0,3,0,13,0,0,0,0,0,1
4,3,5,0,45,0,4,0,22,0,0,0,0,1,1
3,13,2,0,115,0,6,8,5,8,0,0,0,0,1
2,19,3,0,160,126,3,0,11,0,2,0,0,1,1
1,0,2,0,31,0,5,0,14,0,0,0,0,0,1
1,1,2,0,40,0,5,0,21,0,0,0,0,0,1
3,2,4,0,50,12,4,1,11,1,1,0,0,0,1
3,57,4,1,234,94,12,1,17,2,2,0,0,2,1
2,5,3,0,43,0,5,0,18,0,0,0,0,0,1
3,0,4,0,33,0,4,0,14,0,0,0,0,0,1
1,0,2,0,53,0,6,1,12,1,0,0,0,0,1
2,4,3,0,18,0,1,0,18,0,0,0,0,0,1
2,0,3,0,29,0,3,0,14,0,0,0,0,0,1
3,3,4,0,43,0,5,0,12,0,0,0,0,0,1
5,13,4,0,115,68,6,2,12,4,1,0,0,0,1
3,22,4,1,139,0,12,1,17,1,0,0,0,1,1
1,19,2,1,58,0,6,0,8,0,0,0,0,0,1
1,0,2,0,74,0,7,2,23,2,0,0,0,0,1
3,80,4,1,164,113,3,2,32,2,1,0,0,0,1
1,0,2,0,26,0,3,0,11,0,0,0,0,0,1
2,0,3,0,59,0,6,0,18,0,0,0,0,1,1
1,21,2,1,64,0,5,0,15,0,0,0,0,0,1
2,0,3,0,52,15,3,1,14,1,1,0,0,1,1
1,0,2,0,36,0,3,2,28,2,0,0,0,0,1
2,0,3,0,25,0,2,0,24,0,0,0,0,0,1
3,2,2,0,57,40,3,0,12,1,2,0,0,0,1
2,0,3,0,34,0,4,0,11,0,0,0,0,0,1
1,18,2,1,73,0,7,0,14,0,0,0,0,0,1
6,9,7,0,110,41,3,0,21,0,2,0,0,1,1
4,0,5,0,45,0,4,0,16,0,0,0,0,0,1
15,67,16,1,217,0,1,8,217,8,0,0,0,0,1
2,18,3,1,95,0,8,1,8,1,0,0,0,0,1
4,0,5,0,68,0,7,1,18,1,0,0,0,0,1
3,0,4,0,36,0,4,0,13,0,0,0,0,1,1
1,0,2,0,52,0,6,1,18,1,0,0,0,0,1
1,0,2,0,11,0,2,0,5,0,0,0,0,0,1
2,1,3,0,29,0,2,0,21,0,0,0,0,0,1
5,13,6,0,54,0,4,0,13,0,0,0,1,0,1
10,56,11,1,217,0,5,5,169,5,0,0,0,0,1
1,4,2,0,23,0,2,0,15,0,0,0,0,0,1
5,46,6,1,158,100,4,1,19,1,2,0,0,4,1
1,24,2,1,141,66,5,1,17,1,2,0,0,0,1
1,0,2,0,46,0,5,0,14,0,0,0,0,0,1
3,0,2,0,35,21,3,0,9,0,0,0,0,0,1
3,0,4,0,41,7,3,1,22,1,1,0,0,0,1
1,4,2,0,23,0,2,0,15,0,0,0,0,0,1
1,0,2,0,15,0,2,0,8,0,0,0,0,0,1
1,3,2,0,21,0,2,0,14,0,0,0,0,0,1
2,0,3,0,50,0,7,0,21,0,0,0,0,0,1
1,18,2,1,71,0,4,2,22,2,0,0,0,0,1
3,0,2,0,53,34,2,0,12,0,0,0,0,0,1
2,0,3,0,55,0,6,0,12,0,0,0,0,0,1
2,2,3,0,33,0,3,0,13,0,0,0,0,0,1
20,169,21,1,421,157,4,0,162,0,2,0,0,1,1
2,0,3,0,36,0,3,0,16,0,0,0,0,0,1
4,15,2,0,26,0,2,0,3,0,0,0,1,0,1
2,0,3,0,26,0,2,0,17,0,0,0,0,0,1
3,1,4,0,83,40,4,0,19,1,1,0,0,3,1
11,44,12,1,161,0,5,4,111,4,0,0,0,0,1
2,2,3,0,79,0,7,1,13,1,0,0,0,2,1
9,1,8,0,114,60,4,0,33,0,4,0,0,0,1
1,2,2,0,49,0,5,0,5,0,0,0,0,0,1
1,3,2,0,22,0,2,0,14,0,0,0,0,0,1
2,4,1,0,20,0,1,0,2,1,0,0,0,0,1
3,0,4,0,72,0,6,0,18,0,0,0,0,2,1
1,4,2,0,27,0,2,0,16,0,0,0,0,0,1
14,4,7,0,173,116,5,0,20,0,1,0,0,0,1
6,0,7,0,37,0,3,0,21,0,0,0,0,0,1
6,11,7,0,79,23,6,1,36,1,2,0,0,2,1
1,0,2,0,40,0,6,0,22,0,0,0,0,0,1
2,0,3,0,54,0,4,0,21,0,0,0,0,1,1
4,4,5,0,133,0,4,0,28,0,0,0,0,1,1
2,0,3,0,65,0,6,1,29,1,0,0,0,0,1
2,2,3,0,39,7,4,0,12,0,1,0,0,0,1
6,0,3,0,42,17,3,0,20,0,0,0,0,0,1
1,2,2,0,27,0,2,0,19,0,0,0,0,0,1
5,0,6,0,33,0,2,0,32,0,0,0,0,0,1
4,5,5,0,54,0,3,3,22,3,0,0,0,0,1
2,13,3,0,86,15,9,0,17,0,1,0,0,1,1
1,5,2,0,41,0,6,0,11,0,0,0,0,0,1
1,2,2,0,26,7,3,1,14,1,1,0,0,0,1
1,4,2,0,19,0,2,0,11,0,0,0,0,0,1
1,0,2,0,31,0,2,0,26,0,0,0,0,0,1
3,1,4,0,32,0,2,0,22,0,0,0,0,0,1
1,0,2,0,73,0,12,0,9,0,0,0,0,0,1
3,0,4,0,39,0,4,0,15,0,0,0,0,0,1
2,1,3,0,24,0,2,1,23,1,0,0,0,0,1
2,0,3,0,45,0,3,0,26,0,0,0,0,0,1
3,6,4,0,69,0,6,0,16,0,0,0,0,1,1
2,0,3,0,26,0,2,0,25,0,0,0,0,0,1
1,4,2,0,29,0,2,0,14,0,0,0,0,0,1
5,40,6,1,155,95,4,1,19,1,2,0,0,3,1
3,54,4,0,371,291,4,4,45,4,3,0,0,1,1
2,0,3,0,48,0,6,0,15,0,0,0,0,0,1
2,1,3,0,36,15,2,0,10,0,1,0,0,2,1
14,30,15,1,177,0,3,4,128,4,0,0,0,0,1
3,5,4,0,36,0,2,1,30,1,0,0,0,0,1
9,19,5,0,64,23,3,0,24,0,0,0,0,0,1
2,0,3,0,28,0,3,1,17,1,0,0,0,0,1
2,0,3,0,95,64,3,0,10,0,2,0,0,3,1
7,12,4,0,126,97,3,0,15,1,2,0,0,0,1
1,4,2,0,19,0,2,0,10,0,0,0,0,0,1
2,0,3,0,73,0,7,0,15,0,0,0,0,0,1
3,62,4,1,173,94,6,0,13,1,2,0,0,1,1
1,1,2,0,25,0,2,0,18,0,0,0,0,0,1
3,0,4,0,43,0,3,1,7,1,0,0,0,1,1
1,1,2,0,24,0,2,1,17,1,0,0,0,0,1
1,6,2,0,64,0,7,0,17,0,0,0,0,0,1
1,5,2,0,22,0,3,0,12,0,0,0,0,0,1
4,13,5,0,53,0,3,3,29,3,0,0,0,1,1
6,1,7,0,95,26,3,1,42,1,2,0,0,0,1
2,4,3,0,132,96,3,0,16,1,1,0,0,8,1
3,6,4,0,63,35,2,0,17,0,1,0,0,1,1
1,17,2,1,87,0,9,0,9,0,0,0,0,0,1
1,27,2,0,46,0,4,0,16,0,0,0,0,0,1
5,10,6,0,138,52,4,1,23,1,3,0,0,4,1
2,2,3,0,30,0,1,0,30,0,0,0,0,0,1
3,0,4,0,71,0,8,2,19,2,0,0,0,0,1
3,0,4,0,50,0,6,1,13,1,0,0,0,0,1
3,0,2,0,37,23,3,0,9,0,0,0,0,0,1
1,0,2,0,22,0,3,0,17,0,0,0,0,0,1
3,9,1,0,13,0,1,0,4,0,0,0,1,0,1
2,0,3,0,41,0,4,1,11,1,0,0,0,0,1
1,6,2,0,20,0,2,0,13,0,0,0,0,0,1
6,15,7,1,93,0,2,4,92,4,0,0,0,0,1
2,0,3,0,39,0,4,0,19,0,0,0,0,0,1
3,0,4,0,58,0,6,0,21,0,0,0,0,0,1
7,30,8,0,191,83,2,10,96,10,1,0,0,0,1
3,16,1,0,27,0,2,0,4,0,0,0,1,0,1
4,0,5,0,48,0,3,1,22,1,0,0,0,1,1
2,1,3,0,17,0,2,0,10,0,0,0,0,0,1
1,0,2,0,22,0,2,0,21,0,0,0,0,0,1
2,0,3,0,31,0,3,0,15,0,0,0,0,0,1
3,0,4,0,34,0,3,0,24,0,0,0,0,0,1
5,68,6,1,168,0,4,4,9,4,0,0,0,0,1
1,0,2,0,44,0,3,1,22,1,0,0,0,0,1
2,0,3,0,52,0,6,0,14,0,0,0,0,0,1
2,2,3,0,33,0,3,0,13,0,0,0,0,0,1
1,0,2,0,17,0,3,0,10,0,0,0,0,0,1
3,12,4,0,72,18,4,0,25,0,0,0,0,1,1
6,15,3,0,151,115,4,0,10,0,2,0,0,0,1
1,22,2,1,72,0,6,1,14,1,0,0,0,0,1
2,0,3,0,22,0,2,0,10,0,0,0,0,0,1
5,2,2,0,89,71,3,0,13,1,2,0,0,0,1
4,41,5,1,135,88,5,0,16,1,2,0,0,1,1
3,1,2,0,44,29,3,0,10,0,1,0,0,0,1
1,7,2,0,94,0,2,0,10,0,0,0,0,0,1
1,0,2,0,52,0,6,2,13,2,0,0,0,0,1
1,0,2,0,25,0,2,0,24,0,0,0,0,0,1
1,0,2,0,33,0,5,0,9,0,0,0,0,0,1
3,2,4,0,40,0,3,0,20,0,0,0,0,1,1
6,8,3,0,132,101,3,0,17,1,2,0,0,0,1
2,5,3,0,29,0,2,2,28,2,0,0,0,0,1
3,0,4,0,56,0,3,2,12,2,0,0,0,1,1
5,5,5,0,57,14,4,0,17,0,0,0,0,0,1
3,0,4,0,36,0,4,0,11,0,0,0,0,0,1
2,0,3,0,52,0,6,1,13,1,0,0,0,0,1
1,2,2,0,14,0,2,0,9,0,0,0,0,0,1
1,4,2,0,20,0,2,0,13,0,0,0,0,0,1
5,44,6,1,158,100,4,1,19,1,2,0,0,4,1
7,14,8,0,97,36,6,1,39,1,2,0,0,3,1
5,7,5,0,76,20,3,0,28,0,0,0,0,0,1
2,8,3,0,62,0,3,0,21,0,0,0,0,3,1
6,2,3,0,84,64,3,0,15,1,2,0,0,0,1
1,4,2,0,11,0,1,0,11,0,0,0,0,0,1
8,86,9,1,250,81,5,2,112,2,3,0,0,3,1
3,2,4,0,52,0,3,0,30,0,0,0,0,0,1
1,0,2,0,34,0,5,0,16,0,0,0,0,0,1
1,0,2,0,36,0,3,0,11,0,0,0,0,0,1
1,1,2,0,13,0,2,0,6,0,0,0,0,0,1
3,14,1,0,18,0,1,0,4,0,0,0,1,0,1
1,2,2,0,65,0,5,1,11,1,0,0,0,2,1
2,20,3,1,67,0,5,0,19,0,0,0,0,0,1
3,56,4,0,345,265,4,4,45,7,2,0,0,5,1
2,27,3,0,114,76,3,0,12,0,1,0,0,1,1
3,0,4,0,31,0,2,0,17,0,0,0,0,0,1
1,3,2,0,21,0,2,0,13,0,0,0,0,0,1
2,0,3,0,19,0,2,0,18,0,0,0,0,0,1
3,0,4,0,50,12,5,0,16,0,1,0,0,0,1
5,32,6,1,158,100,4,1,19,1,2,0,0,4,1
1,19,2,1,89,0,8,1,11,1,0,0,0,0,1
1,0,2,0,14,0,2,0,13,0,0,0,0,0,1
1,9,2,0,106,0,7,4,18,4,0,0,0,0,1
1,0,2,0,59,0,5,3,27,3,0,0,0,0,1
2,0,3,0,44,0,5,0,17,0,0,0,0,0,1
2,22,3,0,184,168,2,0,14,3,1,0,0,1,1
8,82,9,1,288,0,14,5,19,5,0,0,0,0,1
3,0,4,0,45,0,4,0,22,0,0,0,0,0,1
7,1,6,0,96,61,2,1,23,1,4,0,0,0,1
2,0,3,0,24,0,2,0,23,0,0,0,0,0,1
6,0,7,0,63,0,3,1,39,1,0,0,0,0,1
7,0,8,0,81,0,4,0,28,0,0,0,0,0,1
4,0,5,0,53,0,4,1,24,1,0,0,0,0,1
2,0,3,0,24,6,2,0,16,0,0,0,0,0,1
3,30,4,0,125,83,3,0,16,0,1,0,0,1,1
3,51,4,0,341,261,4,4,45,7,2,0,0,5,1
5,2,6,0,67,0,3,4,24,4,0,0,0,0,1
4,11,5,0,37,7,4,0,13,0,1,0,1,0,1
1,0,2,0,29,0,3,0,19,0,0,0,0,0,1
1,3,2,0,45,21,2,0,17,0,1,0,0,0,1
1,2,2,0,25,0,2,0,17,0,0,0,0,0,1
2,2,3,0,72,0,6,1,16,1,0,0,0,0,1
20,169,21,1,421,157,4,0,162,0,2,0,0,1,1
4,13,4,0,89,35,3,0,32,0,2,0,0,0,1
4,0,5,0,77,0,8,1,20,1,0,0,0,0,1
2,0,3,0,35,0,4,1,16,1,0,0,0,0,1
2,1,3,0,70,0,4,0,17,0,0,0,0,3,1
1,21,2,0,47,0,6,0,7,0,0,0,0,1,1
3,10,4,0,14,0,2,0,13,0,0,0,1,0,1
1,0,2,0,16,0,2,0,10,0,0,0,0,0,1
3,0,4,0,71,0,4,4,18,4,0,0,0,0,1
2,5,3,0,87,13,10,2,9,2,1,0,0,0,1
1,50,2,1,106,0,7,0,12,0,0,0,0,0,1
4,3,5,0,66,0,6,1,19,1,0,0,0,1,1
3,3,2,0,57,44,2,0,7,1,2,0,0,0,1
4,1,5,0,63,0,5,1,11,1,0,0,0,0,1
2,0,3,0,61,0,6,0,14,0,0,0,0,1,1
7,1,4,0,76,53,3,0,15,0,1,0,0,0,1
6,2,5,0,133,0,2,5,44,5,0,0,0,0,1
1,0,2,0,16,0,2,0,15,0,0,0,0,0,1
1,4,2,0,17,0,2,0,9,0,0,0,0,0,1
1,2,2,0,26,0,2,0,18,0,0,0,0,0,1
5,0,3,0,79,52,3,0,22,0,1,0,0,0,1
1,0,2,0,32,0,4,0,21,0,0,0,0,0,1
2,0,3,0,22,0,2,0,13,0,0,0,0,0,1
5,0,6,0,60,0,4,1,25,1,0,0,0,0,1
2,0,3,0,22,0,2,0,13,0,0,0,0,0,1
2,0,3,0,43,0,4,0,21,0,0,0,0,0,1
1,4,2,0,27,0,2,0,19,0,0,0,0,0,1
3,36,4,1,64,0,3,2,23,2,0,0,0,0,1
3,0,4,0,63,0,6,2,12,2,0,0,0,0,1
3,1,4,0,37,0,3,0,18,0,0,0,0,0,1
14,29,15,0,149,0,3,2,137,2,0,0,0,0,1
2,0,3,0,33,0,3,0,15,0,0,0,0,0,1
12,120,13,1,310,0,5,1,209,1,0,0,0,0,1
3,5,4,0,128,81,2,0,37,0,3,0,0,0,1
2,6,3,0,61,0,7,1,18,1,0,0,0,0,1
3,6,4,0,60,0,7,0,15,0,0,0,0,0,1
6,8,3,0,124,102,3,0,16,1,2,0,0,0,1
1,0,2,0,56,0,9,0,10,0,0,0,0,0,1
1,22,2,1,66,0,6,0,9,0,0,1,0,0,1
5,0,6,0,71,0,7,3,10,3,0,0,0,1,1
4,8,5,0,97,6,7,0,27,0,1,0,0,1,1
2,0,3,0,32,0,4,0,11,0,0,0,0,0,1
3,8,4,0,43,0,4,1,17,1,0,0,0,0,1
6,2,3,0,93,75,3,0,13,1,2,0,0,0,1
3,12,4,0,16,0,2,0,15,0,0,0,1,0,1
1,18,2,0,34,0,4,0,13,0,0,0,0,0,1
2,0,3,0,33,0,5,0,14,0,0,0,0,0,1
12,40,13,1,144,0,3,2,127,2,0,0,0,0,1
3,28,4,1,100,0,5,0,21,0,0,0,0,0,1
3,4,4,0,47,0,5,1,14,1,0,0,0,0,1
2,0,3,0,38,0,3,0,20,0,0,0,0,0,1
1,12,2,0,70,0,7,0,23,0,0,0,0,0,1
1,3,2,0,60,0,5,0,21,0,0,0,0,0,1
2,18,3,1,70,0,3,0,26,0,0,0,0,0,1
1,20,2,0,78,0,7,2,21,2,0,0,0,0,1
5,4,6,0,78,0,3,0,35,0,0,0,0,0,1
5,3,6,0,73,0,4,0,25,0,0,0,0,0,1
3,1,4,0,31,0,4,0,17,0,0,0,0,0,1
14,86,3,1,281,203,5,3,12,3,3,0,0,0,1
1,4,2,0,14,0,2,0,12,0,0,0,0,0,1
5,1,3,0,101,82,3,0,13,0,2,0,0,0,1
3,22,4,1,75,0,4,1,25,1,0,0,0,0,1
2,0,3,0,15,0,2,0,8,0,0,0,0,0,1
10,33,11,1,136,0,4,3,128,3,0,0,0,0,1
2,0,3,0,25,0,2,0,24,0,0,0,0,0,1
13,65,14,1,201,0,4,4,134,4,0,0,0,0,1
7,2,4,0,106,75,3,0,13,1,2,0,0,0,1
2,2,1,0,30,0,3,0,2,0,0,0,0,0,1
8,18,9,0,53,0,5,0,15,0,0,0,0,0,1
2,0,3,0,55,9,4,0,13,0,1,0,0,0,1
1,0,2,0,20,0,3,0,14,0,0,0,0,0,1
1,0,2,0,24,0,4,0,11,0,0,0,0,0,1
2,1,3,0,49,10,3,0,21,1,0,0,0,0,1
5,15,6,0,158,0,4,1,18,1,0,0,0,12,1
2,0,3,0,33,0,3,0,20,0,0,0,0,0,1
2,1,3,0,17,0,2,0,10,0,0,0,0,0,1
2,0,3,0,22,0,2,0,13,0,0,0,0,0,1
1,0,2,0,54,0,6,0,14,0,0,0,0,0,1
20,167,21,1,421,157,4,0,162,0,2,0,0,1,1
1,0,2,0,17,0,3,0,12,0,0,0,0,0,1
2,15,3,0,126,100,3,0,8,4,1,0,0,1,1
2,18,3,0,79,0,3,6,19,6,0,0,0,0,1
2,1,3,0,22,0,2,0,21,0,0,0,0,0,1
2,3,3,0,28,0,2,1,27,1,0,0,0,0,1
5,0,3,0,86,62,2,1,13,1,2,0,0,0,1
2,0,3,0,28,0,4,0,12,0,0,0,0,0,1
2,0,3,0,26,0,2,0,25,0,0,0,0,0,1
2,4,3,0,56,0,6,1,15,1,0,0,0,0,1
1,0,2,0,21,0,2,0,20,0,0,0,0,0,1
1,0,2,0,12,0,2,0,11,0,0,0,0,0,1
4,32,2,0,284,110,10,4,34,5,2,0,0,0,1
2,0,3,0,24,0,3,0,18,0,0,0,0,0,1
