PathLength,UrlLength,HostnameLength,NumNumericChars,PathLevel,NumDots,SubdomainLevel,NumUnderscore,NumDashInHostname,RandomString,Label
49,64,15,24,5,1,2,0,0,1,1
70,83,13,1,8,3,4,0,0,0,1
11,30,19,5,3,2,3,0,0,0,1
53,87,34,0,4,7,8,0,0,0,1
13,98,9,2,3,6,3,0,0,0,1
66,85,19,1,6,3,4,0,2,0,1
8,28,20,3,2,1,2,0,2,0,1
3,742,17,167,2,14,4,8,0,0,1
13,98,9,2,3,6,3,0,0,0,1
38,158,19,30,4,5,6,4,1,1,1
1,27,26,1,2,2,3,0,0,0,1
6,26,20,0,2,1,2,0,0,0,1
7,20,13,1,2,1,2,0,0,0,1
11,30,19,0,2,2,3,0,1,0,1
16,15,15,0,1,1,2,0,0,0,1
4,34,9,0,3,3,2,0,0,0,1
7,140,125,1,2,15,16,0,0,0,1
40,57,17,4,6,1,2,0,0,0,1
17,36,19,0,3,1,2,0,1,0,1
17,45,28,0,2,3,4,1,0,0,1
9,23,14,4,2,1,2,0,1,0,1
4,29,25,0,2,2,3,0,0,0,1
47,57,10,0,4,2,3,0,0,0,1
7,19,12,0,3,1,2,0,0,0,1
55,77,22,25,7,1,2,1,2,0,1
47,72,25,27,6,4,5,1,0,0,1
26,46,20,0,4,2,3,0,1,0,1
78,91,13,9,6,1,2,6,1,0,1
20,105,32,64,2,2,3,0,0,0,1
58,143,17,36,5,2,3,2,1,1,1
8,54,18,0,3,5,4,0,0,0,1
59,89,30,2,6,4,5,0,4,0,1
8,17,9,1,2,1,2,0,0,0,1
76,87,11,14,5,1,2,0,1,0,1
21,39,18,0,4,1,2,0,1,0,1
56,89,33,23,5,1,2,0,0,1,1
34,109,75,25,3,4,5,0,4,1,1
21,97,39,14,6,7,8,3,1,0,1
32,47,15,1,7,1,2,0,1,0,1
46,70,24,2,7,2,3,0,0,0,1
1,28,27,0,2,1,2,0,2,0,1
7,21,14,0,2,1,2,0,0,0,1
21,87,23,4,3,2,3,0,0,0,1
50,65,15,0,5,4,5,0,1,0,1
42,60,18,20,4,1,2,0,0,1,1
16,35,19,0,3,3,4,0,0,0,1
16,37,21,5,3,3,4,0,1,0,1
28,39,11,0,4,2,3,0,0,0,1
44,57,13,0,5,2,3,0,1,0,1
7,20,13,2,2,1,2,0,0,0,1
24,208,37,48,4,4,5,4,1,0,1
35,49,14,0,5,2,3,0,1,0,1
84,95,11,17,5,1,2,0,1,0,1
37,62,25,0,4,3,4,0,0,0,1
49,264,15,74,4,14,3,0,2,0,1
49,67,18,0,6,2,3,0,1,0,1
185,300,24,121,4,6,7,1,2,1,1
35,49,14,0,5,2,3,1,0,0,1
123,142,19,0,17,6,7,0,1,0,1
35,51,16,0,5,2,3,0,1,0,1
14,13,13,4,1,1,2,0,0,0,1
4,101,16,2,3,6,3,0,0,0,1
6,39,33,1,2,2,3,0,2,0,1
24,51,14,6,4,3,4,0,0,0,1
32,51,19,0,4,2,3,0,0,0,1
16,15,15,3,1,2,3,0,0,0,1
15,52,24,0,4,2,3,0,0,0,1
33,54,21,17,2,2,3,0,0,1,1
39,55,16,18,4,1,2,0,0,1,1
34,83,49,22,3,3,4,0,5,1,1
1,25,24,0,2,3,4,0,0,0,1
39,49,10,0,5,3,4,0,1,0,1
7,24,17,1,2,1,2,0,0,0,1
1,126,28,39,2,1,2,0,1,1,1
14,38,24,0,3,3,4,0,0,0,1
39,97,15,4,5,3,4,0,0,0,1
55,70,15,17,6,1,2,0,0,1,1
18,34,16,0,4,2,3,0,0,0,1
29,53,24,11,3,3,4,0,0,0,1
41,120,12,9,6,4,4,0,3,0,1
3,1253,17,237,2,11,4,21,0,0,1
21,36,15,4,3,2,3,0,1,0,1
61,95,34,0,4,6,7,1,1,0,1
1,30,29,2,2,2,3,0,0,0,1
11,24,13,12,2,4,5,0,0,0,1
33,57,24,0,4,3,4,0,0,0,1
18,42,24,0,3,2,3,0,0,0,1
43,57,14,0,5,3,4,0,1,0,1
14,67,20,1,3,2,3,0,0,0,1
1,17,16,0,2,1,2,0,1,0,1
9,22,13,5,2,1,2,0,0,0,1
1,28,27,3,2,3,4,0,0,0,1
32,55,23,0,7,1,2,0,2,0,1
26,47,21,0,3,2,3,1,0,0,1
26,50,24,5,4,2,3,0,0,0,1
52,82,30,20,4,3,4,0,0,1,1
208,238,30,76,2,3,4,4,0,1,1
22,35,13,10,4,4,5,0,0,0,1
34,337,44,49,4,3,4,2,4,0,1
5,18,4,14,1,3,1,0,0,0,1
4,125,19,8,3,6,3,0,0,0,1
20,32,12,0,4,3,4,0,0,0,1
44,196,15,8,6,16,7,0,0,0,1
5,84,14,2,3,6,3,0,0,0,1
4,17,13,0,2,1,2,0,0,0,1
8,30,22,0,2,3,4,0,0,0,1
7,43,36,4,2,1,2,0,0,0,1
58,72,14,26,7,2,3,0,0,1,1
50,69,19,0,7,3,4,0,1,0,1
17,35,18,1,3,2,3,0,0,0,1
51,67,16,0,6,1,2,1,1,0,1
20,33,13,0,3,2,3,0,0,0,1
18,130,112,1,3,19,20,0,0,0,1
5,87,13,2,3,6,3,0,0,0,1
24,242,18,74,4,14,3,0,0,0,1
27,43,16,0,3,3,4,0,0,0,1
14,50,14,0,3,3,3,0,0,0,1
59,116,30,23,6,5,6,0,0,0,1
19,30,11,1,4,1,2,0,0,0,1
26,51,25,0,4,3,4,0,1,0,1
9,25,16,0,2,2,3,0,0,0,1
37,54,17,0,5,2,3,0,0,0,1
34,371,45,61,4,3,4,2,4,0,1
56,69,13,2,8,3,4,0,0,0,1
5,65,7,43,2,1,2,0,0,1,1
9,32,15,1,2,3,3,0,0,0,1
16,27,11,0,2,2,3,0,0,0,1
9,24,15,1,2,2,3,0,0,0,1
27,40,13,0,4,3,4,0,0,0,1
21,37,16,0,3,2,3,0,0,0,1
18,33,15,4,4,1,2,0,2,0,1
66,77,11,3,9,1,2,5,0,0,1
31,41,10,8,7,1,2,0,1,0,1
5,42,13,1,3,2,2,0,0,0,1
13,25,12,0,3,2,3,0,0,0,1
159,188,29,50,5,12,13,0,1,1,1
25,42,17,17,5,3,4,0,0,0,1
4,64,11,7,3,5,2,0,0,0,1
27,42,15,8,4,2,3,0,1,0,1
10,93,20,0,2,6,4,0,1,0,1
76,87,11,25,5,1,2,0,0,0,1
25,42,17,17,5,3,4,0,0,0,1
17,29,12,0,3,1,2,0,0,0,1
16,32,16,2,4,1,2,0,0,0,1
17,32,15,0,3,2,3,0,0,0,1
38,158,19,40,4,5,6,4,1,1,1
11,24,13,2,2,2,3,0,0,0,1
42,148,17,38,7,3,4,1,0,1,1
13,28,15,1,2,3,4,0,0,0,1
134,153,19,4,14,2,3,3,0,0,1
24,96,25,0,2,8,6,2,0,0,1
27,103,30,26,6,7,8,1,0,1,1
11,10,10,0,1,1,2,0,0,0,1
28,38,10,2,4,2,3,0,0,0,1
61,80,19,22,6,1,2,0,1,1,1
1,22,21,0,2,3,4,0,0,0,1
19,33,14,0,3,2,3,0,0,0,1
31,51,20,7,3,2,3,0,0,0,1
19,79,36,11,6,6,7,2,1,0,1
53,108,55,27,5,6,7,1,1,1,1
16,31,15,0,3,2,3,0,0,0,1
1,32,31,2,2,3,4,0,0,0,1
21,43,22,0,3,4,5,0,1,0,1
1,17,16,0,2,1,2,0,0,0,1
6,40,16,3,2,1,2,0,0,0,1
16,41,25,0,3,3,4,0,0,0,1
6,19,13,0,2,1,2,0,0,0,1
32,56,24,4,3,4,5,0,3,0,1
9,25,16,2,2,1,2,0,0,0,1
58,66,8,17,6,1,2,0,1,1,1
72,291,11,6,9,2,3,0,0,0,1
10,32,22,0,2,3,4,0,1,0,1
27,47,20,0,4,1,2,0,1,0,1
40,52,12,0,3,4,5,1,1,0,1
1,14,13,0,2,1,2,0,0,0,1
22,21,21,0,1,2,3,0,0,0,1
113,126,13,36,9,3,4,0,3,1,1
9,18,9,1,2,1,2,0,0,0,1
58,72,14,22,7,2,3,0,0,1,1
1,14,13,0,2,1,2,0,0,0,1
24,33,9,0,4,2,3,0,1,0,1
59,83,24,2,5,3,4,0,3,0,1
67,99,32,4,6,4,5,0,1,0,1
62,83,21,20,4,1,2,1,2,1,1
14,35,21,0,4,1,2,0,0,0,1
1,34,33,0,2,2,3,0,0,0,1
7,24,17,2,2,1,2,0,0,0,1
154,168,14,47,3,2,3,0,0,0,1
38,158,19,40,4,5,6,4,1,1,1
9,22,13,1,2,1,2,0,0,0,1
8,21,13,12,4,3,4,0,0,0,1
4,107,14,40,3,1,2,1,0,1,1
19,28,9,0,3,3,4,0,0,0,1
7,20,13,1,2,1,2,0,0,0,1
47,64,17,0,5,3,4,2,0,0,1
20,30,10,0,4,2,3,0,0,0,1
26,25,25,5,1,2,3,0,0,0,1
5,17,4,13,1,3,1,0,0,0,1
6,19,13,12,2,3,4,0,0,0,1
16,32,16,5,5,2,3,0,0,0,1
8,106,22,2,3,7,4,0,0,0,1
58,72,14,0,3,8,9,0,0,0,1
20,36,16,0,3,2,3,0,0,0,1
181,234,53,40,12,8,9,1,7,1,1
20,38,18,0,3,3,4,0,0,0,1
22,35,13,1,3,2,3,0,0,0,1
16,38,22,0,3,3,4,0,1,0,1
11,27,16,0,3,1,2,0,0,0,1
24,102,14,0,4,2,3,3,1,0,1
20,37,17,0,3,2,3,0,0,0,1
34,371,45,59,4,3,4,3,4,0,1
16,40,24,0,3,2,3,0,0,0,1
17,28,11,0,3,2,3,0,0,0,1
11,28,17,3,2,2,3,0,0,0,1
32,41,9,0,4,1,2,0,1,0,1
16,35,19,0,3,2,3,0,1,0,1
44,56,12,3,6,4,5,0,1,0,1
9,145,136,42,3,15,16,0,0,0,1
13,108,19,2,3,8,5,0,1,0,1
23,41,18,0,4,3,4,0,0,0,1
1,19,18,0,2,1,2,0,0,0,1
11,25,14,2,2,1,2,0,0,0,1
17,107,14,2,3,7,4,0,0,0,1
5,17,12,0,3,1,2,0,0,0,1
45,68,23,20,4,2,3,0,1,1,1
48,61,13,0,6,2,3,0,2,0,1
53,292,12,62,8,15,3,1,1,0,1
7,22,15,1,3,2,3,0,0,0,1
7,20,13,2,2,1,2,0,0,0,1
31,49,18,0,4,5,6,0,0,0,1
32,49,17,0,3,4,5,0,1,0,1
35,49,14,14,7,1,2,0,0,0,1
8,125,15,8,3,6,3,0,0,0,1
9,27,18,0,2,2,3,0,0,0,1
9,32,23,5,2,2,3,0,0,0,1
49,69,20,12,4,3,4,0,0,0,1
1,14,13,0,2,1,2,0,0,0,1
29,108,12,22,3,2,3,0,0,0,1
43,59,16,0,4,3,4,1,0,0,1
20,33,13,5,3,2,3,0,0,0,1
23,124,43,0,2,8,6,2,4,0,1
41,66,25,0,5,3,4,1,0,0,1
13,104,15,2,3,7,4,0,0,0,1
93,108,15,0,7,2,3,3,0,0,1
1,22,21,0,2,2,3,0,0,0,1
21,95,39,25,6,7,8,2,1,0,1
22,31,9,2,4,2,3,0,0,0,1
22,38,16,0,7,2,3,0,0,0,1
32,47,15,0,6,1,2,0,1,0,1
15,31,16,0,3,2,3,0,0,0,1
8,30,22,6,2,1,2,0,2,0,1
26,48,16,3,4,2,3,0,1,0,1
31,42,11,3,5,2,3,0,0,0,1
22,37,15,0,3,2,3,0,0,0,1
29,51,22,5,4,2,3,0,0,0,1
14,30,16,0,3,2,3,0,0,0,1
7,26,4,15,2,3,1,0,0,0,1
29,41,12,2,5,1,2,0,0,0,1
47,64,17,3,7,2,3,2,0,0,1
6,42,36,4,2,2,3,0,8,0,1
42,51,9,1,5,2,3,0,1,0,1
12,11,11,4,1,1,2,0,0,0,1
8,26,18,4,2,1,2,0,0,0,1
39,67,28,20,4,2,3,0,0,1,1
19,90,36,21,6,6,7,2,1,0,1
34,211,177,53,3,14,15,0,0,1,1
50,70,20,19,8,1,2,0,0,0,1
8,25,17,0,2,3,4,0,1,0,1
13,31,10,0,3,2,3,0,0,0,1
28,40,12,1,5,4,5,0,0,0,1
30,230,15,49,4,13,3,0,1,0,1
24,35,9,1,6,1,2,0,0,0,1
23,41,18,0,4,2,3,0,0,0,1
1,30,29,1,2,3,4,0,2,0,1
10,33,23,0,3,1,2,0,0,0,1
21,41,20,0,3,2,3,1,0,0,1
26,63,20,4,4,2,3,0,1,0,1
14,37,23,0,5,2,3,0,0,0,1
15,37,22,0,3,1,2,0,0,0,1
55,83,28,15,5,4,5,1,1,1,1
10,26,16,2,2,1,2,0,0,0,1
32,48,16,0,5,2,3,0,1,0,1
24,34,10,2,4,1,2,0,0,0,1
25,44,19,0,4,2,3,0,1,0,1
14,40,26,5,2,1,2,0,0,0,1
4,103,16,1,3,5,3,0,0,0,1
41,55,14,4,5,3,4,0,1,0,1
35,58,23,0,7,3,4,0,0,0,1
34,363,45,60,4,3,4,3,4,0,1
15,32,17,0,3,2,3,0,0,0,1
8,98,18,6,3,6,3,0,0,0,1
27,110,35,23,6,8,9,1,1,0,1
5,16,11,8,3,3,4,0,0,0,1
1,29,28,0,2,2,3,0,2,0,1
33,49,16,0,8,1,2,0,0,0,1
13,114,11,2,3,6,3,0,0,0,1
8,69,12,1,3,3,2,0,0,0,1
8,24,16,0,2,2,3,0,0,0,1
131,143,12,60,8,1,2,1,0,1,1
8,98,14,2,3,6,3,0,0,0,1
48,75,27,0,7,3,4,0,0,0,1
20,123,34,3,3,5,4,0,0,0,1
46,54,8,0,5,4,5,0,0,0,1
44,54,10,0,3,4,5,0,2,0,1
20,33,13,1,3,2,3,0,0,0,1
199,221,22,42,4,3,4,1,11,1,1
53,80,27,24,5,2,3,0,1,1,1
17,33,16,0,3,2,3,0,0,0,1
46,64,18,0,8,2,3,0,1,0,1
4,44,9,0,3,3,2,0,0,0,1
9,29,20,5,2,1,2,0,0,0,1
34,345,45,42,4,3,4,3,4,0,1
4,70,12,1,3,6,3,0,0,0,1
15,146,30,29,2,3,4,0,0,0,1
19,34,15,0,3,2,3,1,0,0,1
5,24,19,0,3,2,3,0,0,0,1
29,46,17,19,5,1,2,0,0,0,1
8,30,22,0,2,2,3,0,0,0,1
38,71,33,11,3,6,7,0,0,0,1
9,29,5,16,2,3,1,0,0,0,1
58,81,23,0,9,2,3,0,0,0,1
12,36,24,0,2,3,4,0,0,0,1
91,114,23,30,6,1,2,0,0,1,1
181,234,53,40,12,8,9,1,7,1,1
47,59,12,0,5,4,5,0,1,0,1
16,35,19,0,2,3,4,0,2,0,1
62,80,18,20,6,1,2,0,1,1,1
25,54,29,5,3,3,4,0,1,0,1
8,20,12,2,2,1,2,0,0,0,1
45,95,50,19,5,8,9,0,1,1,1
17,35,18,0,3,2,3,0,1,0,1
11,191,96,37,2,7,8,0,11,0,1
47,72,25,10,3,2,3,3,2,0,1
26,87,14,16,2,2,3,0,0,0,1
29,47,18,2,3,2,3,0,0,0,1
27,44,17,1,4,2,3,0,0,0,1
1,16,15,0,2,2,3,0,0,0,1
72,91,19,4,6,5,6,0,0,0,1
1,25,24,0,2,2,3,0,0,0,1
8,54,11,2,3,3,2,0,0,0,1
25,113,11,27,3,2,3,1,0,0,1
22,36,14,0,3,3,4,0,0,0,1
13,103,14,2,3,7,4,0,0,0,1
94,106,12,54,7,1,2,0,0,1,1
36,50,14,0,6,1,2,0,2,0,1
32,151,28,38,3,3,4,1,0,1,1
24,41,17,0,3,2,3,0,1,0,1
8,97,13,5,3,6,3,0,0,0,1
9,31,22,1,3,2,3,0,0,0,1
8,96,16,3,3,6,3,0,0,0,1
58,72,14,24,7,2,3,0,0,1,1
57,81,24,0,7,3,4,0,1,0,1
28,43,15,0,6,1,2,0,0,0,1
5,15,10,2,2,1,2,0,0,0,1
42,55,13,0,7,1,2,1,0,0,1
46,53,7,0,6,2,3,0,1,0,1
18,39,21,0,3,2,3,0,0,0,1
133,172,39,8,3,5,6,5,3,0,1
32,54,22,5,3,4,5,0,3,0,1
26,50,11,3,4,3,4,0,1,0,1
8,18,10,0,3,1,2,0,0,0,1
1,11,10,0,2,1,2,0,0,0,1
42,63,21,4,6,1,2,0,2,0,1
11,44,33,0,2,3,4,0,0,0,1
36,57,21,0,5,3,4,1,2,0,1
10,26,16,3,2,1,2,0,0,0,1
18,29,11,4,3,2,3,0,0,0,1
6,28,22,0,3,1,2,0,0,0,1
8,23,15,0,2,1,2,0,0,0,1
17,43,26,0,3,3,4,0,0,0,1
60,81,21,1,6,3,4,1,0,0,1
54,231,24,85,4,6,7,1,0,1,1
56,239,9,6,11,3,4,1,0,0,1
9,27,18,3,2,1,2,0,0,0,1
3,11,8,0,2,1,2,0,0,0,1
28,38,10,1,4,2,3,0,2,0,1
16,45,29,5,2,5,6,0,1,0,1
63,101,5,12,4,2,1,0,5,0,1
8,30,22,1,2,2,3,0,0,0,1
8,23,15,0,2,2,3,0,0,0,1
5,11,6,0,2,1,2,0,0,0,1
6,18,12,1,2,1,2,0,0,0,1
140,156,16,16,7,15,16,0,3,1,1
43,61,18,6,7,2,3,0,1,0,1
15,34,19,0,2,2,3,0,0,0,1
4,28,24,2,3,3,4,0,0,0,1
34,46,12,0,6,1,2,0,0,0,1
4,15,11,1,2,1,2,0,0,0,1
12,27,15,0,3,1,2,0,0,0,1
75,97,22,6,6,3,4,0,0,0,1
4,72,12,7,3,3,2,0,0,0,1
39,64,25,2,4,1,2,0,0,0,1
34,371,45,48,4,3,4,3,4,0,1
12,32,20,0,4,1,2,0,0,0,1
14,27,13,0,3,2,3,0,0,0,1
26,42,16,0,3,3,4,0,0,0,1
18,28,10,2,5,1,2,0,0,0,1
1,20,19,0,2,2,3,0,0,0,1
65,96,31,17,4,3,4,2,3,0,1
53,87,19,0,4,6,7,1,1,0,1
50,64,14,18,8,1,2,0,0,1,1
17,45,28,0,3,4,5,0,1,0,1
13,28,15,0,3,1,2,0,0,0,1
33,66,17,10,4,2,3,1,0,0,1
29,46,17,0,5,3,4,0,0,0,1
13,30,17,0,4,1,2,0,0,0,1
63,86,23,21,6,1,2,0,1,1,1
42,51,9,0,6,3,4,0,0,0,1
20,34,14,3,3,3,4,0,0,0,1
5,18,4,14,1,3,1,0,0,0,1
112,148,21,0,11,11,12,2,1,0,1
4,24,20,0,3,3,4,0,0,0,1
69,90,21,2,10,2,3,0,2,0,1
29,46,17,1,4,2,3,0,0,0,1
46,71,25,0,4,3,4,0,3,0,1
16,241,10,62,3,14,3,0,0,0,1
8,22,14,2,2,1,2,0,0,0,1
1,33,32,0,2,2,3,0,0,0,1
8,17,9,1,2,1,2,0,0,0,1
77,87,10,1,12,2,3,0,0,0,1
6,20,14,1,2,1,2,0,0,0,1
42,99,29,16,3,5,6,0,0,0,1
14,36,22,0,4,1,2,0,0,0,1
19,48,29,0,4,2,3,0,0,0,1
8,18,10,3,2,1,2,0,0,0,1
11,29,18,0,2,3,4,0,0,0,1
62,83,21,19,4,1,2,1,2,1,1
20,33,13,2,3,2,3,0,0,0,1
19,37,18,0,4,2,3,0,1,0,1
14,38,24,1,3,3,4,0,0,0,1
40,53,13,0,3,2,3,0,4,0,1
33,53,20,0,5,2,3,0,1,0,1
1,199,17,18,2,2,3,2,0,0,1
11,27,16,2,2,3,4,0,0,0,1
48,68,20,19,4,1,2,0,0,1,1
12,26,14,7,2,1,2,0,1,0,1
7,25,18,0,3,1,2,0,0,0,1
37,58,21,0,6,4,5,1,0,0,1
18,49,31,0,3,2,3,0,0,0,1
6,22,16,0,2,3,4,0,0,0,1
15,33,4,19,2,3,1,0,1,0,1
168,179,11,64,7,2,3,0,0,1,1
7,19,12,0,2,1,2,0,0,0,1
27,46,19,0,5,4,5,0,0,0,1
25,124,16,28,3,3,4,1,0,0,1
11,26,15,4,2,1,2,0,0,0,1
43,66,23,0,9,1,2,0,0,0,1
14,13,13,4,1,1,2,0,0,0,1
27,44,17,1,2,3,4,1,1,0,1
26,39,13,0,4,2,3,0,1,0,1
15,51,36,4,2,3,4,0,0,0,1
13,34,21,0,4,1,2,0,0,0,1
29,265,21,62,5,14,3,0,1,0,1
16,28,12,9,2,4,5,0,0,0,1
39,64,12,10,6,2,3,0,1,0,1
9,25,16,0,4,2,3,0,0,0,1
25,41,16,0,4,3,4,0,0,0,1
11,25,14,0,2,2,3,0,0,0,1
9,24,15,0,2,2,3,0,0,0,1
34,371,45,54,4,3,4,6,4,0,1
9,24,15,12,2,4,5,0,0,0,1
11,132,121,35,2,13,14,0,1,1,1
60,74,14,0,11,1,2,0,2,0,1
15,191,23,85,3,3,4,1,0,1,1
16,32,16,0,3,1,2,0,1,0,1
25,141,25,36,3,4,5,1,0,1,1
15,64,49,0,4,6,7,0,1,0,1
19,31,12,8,4,1,2,0,0,0,1
33,49,16,0,6,1,2,0,1,0,1
38,50,12,21,4,1,2,0,1,1,1
59,79,20,18,5,4,5,0,0,1,1
10,22,12,11,2,4,5,0,0,0,1
1,31,30,0,2,5,6,0,0,0,1
15,31,16,0,2,2,3,0,0,0,1
48,56,8,0,7,2,3,0,1,0,1
21,33,12,9,3,4,5,1,0,0,1
24,50,26,0,4,4,5,0,0,0,1
6,17,11,1,2,1,2,0,0,0,1
20,32,12,0,4,3,4,0,0,0,1
1,13,12,2,2,1,2,0,0,0,1
11,65,24,12,3,3,4,0,0,0,1
85,114,5,13,6,3,2,0,8,0,1
7,13,6,2,2,1,2,0,0,0,1
7,29,22,8,2,2,3,0,0,0,1
7,27,20,0,2,2,3,0,0,0,1
86,99,13,0,10,2,3,1,2,0,1
5,18,13,10,3,3,4,0,0,0,1
1,32,31,4,2,2,3,0,2,0,1
20,33,13,4,3,2,3,0,0,0,1
45,64,19,23,4,1,2,0,1,1,1
27,38,11,0,4,2,3,0,0,0,1
17,27,10,1,4,2,3,0,0,0,1
28,91,12,17,3,2,3,2,4,0,1
1,21,20,0,2,1,2,0,0,0,1
36,131,42,2,2,8,7,0,3,0,1
7,34,27,1,2,2,3,0,1,0,1
52,77,25,0,5,3,4,3,0,0,1
52,69,17,25,5,2,3,1,0,1,1
4,93,13,2,3,5,2,0,0,0,1
15,48,8,0,3,3,3,0,0,0,1
10,24,14,0,3,1,2,0,0,0,1
21,34,13,0,5,1,2,0,0,0,1
44,56,12,0,4,2,3,0,0,0,1
10,27,17,0,4,1,2,0,0,0,1
12,11,11,4,1,1,2,0,0,0,1
16,43,27,0,3,3,4,0,0,0,1
81,100,19,4,7,4,5,0,0,0,1
6,13,7,3,2,1,2,0,0,0,1
15,33,4,14,3,4,2,0,0,0,1
8,26,18,3,2,2,3,0,0,0,1
8,19,11,2,2,1,2,0,0,0,1
10,30,20,0,2,2,3,0,0,0,1
8,19,11,3,2,1,2,0,0,0,1
15,107,13,0,4,5,2,1,0,0,1
12,17,5,7,2,1,2,0,0,0,1
19,254,20,64,3,15,4,0,0,0,1
16,25,9,0,3,2,3,0,0,0,1
29,40,11,0,4,1,2,1,0,0,1
10,38,28,0,2,4,5,0,3,0,1
21,20,20,1,1,2,3,0,0,0,1
15,49,8,0,3,3,3,0,0,0,1
85,113,5,13,6,3,2,0,8,0,1
51,76,25,4,4,5,6,0,3,0,1
9,25,16,4,3,1,2,0,0,0,1
27,38,11,0,4,2,3,0,1,0,1
21,35,14,0,4,2,3,0,0,0,1
15,25,10,0,3,2,3,0,0,0,1
13,40,27,0,3,3,4,0,0,0,1
7,18,11,4,2,1,2,0,0,0,1
132,148,16,25,3,2,3,0,3,0,1
13,12,12,3,1,1,2,0,0,0,1
6,22,16,2,2,1,2,0,0,0,1
5,29,24,0,3,2,3,0,0,0,1
11,24,13,9,2,1,2,0,0,0,1
48,61,13,7,8,2,3,2,0,0,1
49,300,16,67,8,14,2,0,1,0,1
26,44,18,1,4,2,3,0,0,0,1
7,18,11,4,2,1,2,0,1,0,1
1,20,19,3,2,2,3,0,0,0,1
8,21,13,1,2,1,2,0,0,0,1
17,31,14,0,3,2,3,0,0,0,1
32,42,10,0,4,3,4,1,0,0,1
1,55,54,1,2,2,3,0,3,0,1
40,155,19,37,4,5,6,3,1,1,1
9,19,10,3,2,1,2,0,0,0,1
34,47,13,0,4,2,3,1,0,0,1
17,33,16,4,5,1,2,0,0,0,1
8,33,25,6,2,2,3,3,0,0,1
28,56,21,10,3,2,3,2,0,0,1
104,115,11,23,9,1,2,1,0,1,1
67,87,20,18,6,2,3,0,1,1,1
4,16,3,12,1,3,1,0,0,0,1
52,101,15,11,5,2,3,3,3,0,1
7,33,10,2,2,3,2,0,0,0,1
31,51,20,0,5,1,2,0,0,0,1
8,19,11,1,2,1,2,0,0,0,1
34,371,45,60,4,3,4,4,4,0,1
12,11,11,4,1,1,2,0,0,0,1
12,26,14,6,2,3,4,0,0,0,1
9,44,35,1,2,3,4,0,1,0,1
20,40,20,0,3,3,4,0,1,0,1
8,24,16,1,2,1,2,0,1,0,1
9,21,12,0,2,2,3,0,0,0,1
40,54,14,30,3,3,4,0,0,1,1
12,27,15,7,2,2,3,0,0,0,1
6,27,21,4,3,2,3,0,0,0,1
15,25,10,0,3,3,4,0,0,0,1
45,67,22,22,3,3,4,0,0,1,1
7,27,20,3,2,2,3,0,0,0,1
12,38,26,0,5,2,3,0,0,0,1
1,193,99,51,2,6,7,2,5,1,1
8,82,11,2,3,5,2,0,0,0,1
8,21,13,3,2,1,2,0,0,0,1
14,62,48,0,2,4,5,0,1,0,1
1,32,31,0,2,2,3,0,0,0,1
27,43,16,6,3,2,3,0,0,0,1
5,23,18,0,3,2,3,0,0,0,1
29,46,17,19,5,1,2,0,0,0,1
41,67,26,0,4,2,3,2,0,0,1
76,164,18,20,8,2,3,7,2,1,1
49,64,15,19,7,1,2,0,1,0,1
123,155,17,18,12,3,4,2,1,1,1
40,56,16,0,5,3,4,1,1,0,1
7,31,24,0,3,2,3,0,0,0,1
31,59,28,2,7,2,3,0,1,0,1
17,16,16,0,1,1,2,0,0,0,1
1,16,15,0,2,2,3,0,0,0,1
91,108,17,41,5,1,2,1,0,1,1
28,107,11,23,3,2,3,0,0,0,1
21,207,20,80,4,3,4,1,0,1,1
43,62,19,19,4,2,3,0,0,1,1
19,18,18,0,1,2,3,0,0,0,1
7,28,21,0,3,1,2,0,0,0,1
59,69,10,11,8,2,3,0,1,0,1
25,47,22,4,5,4,5,0,0,0,1
57,71,14,19,8,2,3,0,2,0,1
30,75,22,0,3,3,3,0,0,0,1
22,189,13,20,3,2,3,1,0,0,1
27,43,16,0,5,2,3,0,0,0,1
44,61,17,0,2,3,4,0,1,0,1
34,54,20,0,5,4,5,0,0,0,1
76,88,12,0,7,2,3,0,6,0,1
8,24,16,4,2,1,2,0,0,0,1
36,55,19,0,5,1,2,0,0,0,1
1,16,15,0,2,1,2,0,0,0,1
45,66,21,11,3,2,3,0,6,0,1
24,23,23,0,1,2,3,0,1,0,1
36,85,12,17,6,4,3,0,0,0,1
26,83,30,1,3,5,6,0,0,0,1
64,201,137,30,5,13,14,1,0,0,1
18,37,19,0,3,3,4,0,0,0,1
3,605,17,130,2,7,4,6,0,0,1
43,53,10,22,3,2,3,0,0,1,1
12,29,17,6,2,2,3,0,0,0,1
58,73,15,0,6,4,5,1,2,0,1
25,43,11,0,6,2,3,0,0,0,1
24,56,32,4,2,3,4,0,1,0,1
1,17,16,2,2,2,3,0,0,0,1
144,156,12,37,9,3,4,1,1,1,1
15,26,11,0,3,2,3,0,0,0,1
9,20,11,0,2,1,2,0,0,0,1
32,61,22,1,4,3,4,0,1,0,1
1,308,233,116,2,12,13,1,0,1,1
46,64,18,8,8,1,2,1,2,0,1
13,177,20,14,2,4,3,0,0,0,1
68,87,19,20,8,1,2,0,0,1,1
58,69,11,14,5,1,2,0,0,0,1
48,103,55,15,5,4,5,0,5,1,1
21,51,30,0,4,1,2,0,0,0,1
5,17,12,1,3,1,2,0,0,0,1
147,194,30,55,7,2,3,4,3,1,1
28,54,26,6,3,4,5,0,1,0,1
34,45,11,21,5,1,2,0,2,0,1
